URL,Dinosaur,Height,Weight
https://en.wikipedia.org/wiki/Hamititan,Hamititan,-,-
https://en.wikipedia.org/wiki/Hanssuesia,Hanssuesia,-,-
https://en.wikipedia.org/wiki/Hanwulosaurus,Hanwulosaurus,-,-
https://en.wikipedia.org/wiki/Haolong,Haolong,-,-
https://en.wikipedia.org/wiki/Haplocanthosaurus,Haplocanthosaurus,-,-
https://en.wikipedia.org/wiki/Haplocanthus,Haplocanthus,-,-
https://en.wikipedia.org/wiki/Haplocheirus,Haplocheirus,-,-
https://en.wikipedia.org/wiki/Harenadraco,Harenadraco,-,-
https://en.wikipedia.org/wiki/Harpymimus,Harpymimus,-,-
https://en.wikipedia.org/wiki/Haya_griva,Haya,-,-
https://en.wikipedia.org/wiki/Hecatasaurus,Hecatasaurus,-,-
https://en.wikipedia.org/wiki/Telmatosaurus,Telmatosaurus,-,-
https://en.wikipedia.org/wiki/Heilongjiangosaurus,Heilongjiangosaurus,-,-
https://en.wikipedia.org/wiki/Heishansaurus,Heishansaurus,-,-
https://en.wikipedia.org/wiki/Helioceratops,Helioceratops,-,-
https://en.wikipedia.org/wiki/Huaxiagnathus,Huaxiagnathus,-,-
https://en.wikipedia.org/wiki/Heptasteornis,Heptasteornis,-,-
https://en.wikipedia.org/wiki/Herbstosaurus,Herbstosaurus,-,-
https://en.wikipedia.org/wiki/Hesperonychus,Hesperonychus,-,-
https://en.wikipedia.org/wiki/Hesperonyx,Hesperonyx,-,-
https://en.wikipedia.org/wiki/Hesperornithoides,Hesperornithoides,-,-
https://en.wikipedia.org/wiki/Hesperosaurus,Hesperosaurus,-,-
https://en.wikipedia.org/wiki/Heterodontosaurus,Heterodontosaurus,-,-
https://en.wikipedia.org/wiki/Heterosaurus,Heterosaurus,-,-
https://en.wikipedia.org/wiki/Hexing,Hexing,-,-
https://en.wikipedia.org/wiki/Hexinlusaurus,Hexinlusaurus,-,-
https://en.wikipedia.org/wiki/Hierosaurus,Hierosaurus,-,-
https://en.wikipedia.org/wiki/Hikanodon,Hikanodon,-,-
https://en.wikipedia.org/wiki/Hippodraco,Hippodraco,-,-
https://en.wikipedia.org/wiki/Hironosaurus,Hironosaurus,-,-
https://en.wikipedia.org/wiki/Hisanohamasaurus,Hisanohamasaurus,-,-
https://en.wikipedia.org/wiki/Histriasaurus,Histriasaurus,-,-
https://en.wikipedia.org/wiki/Homalocephale,Homalocephale,-,-
https://en.wikipedia.org/wiki/Yandusaurus,Yandusaurus,-,-
https://en.wikipedia.org/wiki/Honghesaurus,a genus of marine reptile,-,-
https://en.wikipedia.org/wiki/Hongshanosaurus,Hongshanosaurus,-,-
https://en.wikipedia.org/wiki/Psittacosaurus,Psittacosaurus,-,-
https://en.wikipedia.org/wiki/Hoplitosaurus,Hoplitosaurus,-,-
https://en.wikipedia.org/wiki/Hoplosaurus,Hoplosaurus,-,-
https://en.wikipedia.org/wiki/Horshamosaurus,Horshamosaurus,-,-
https://en.wikipedia.org/wiki/Hortalotarsus,Hortalotarsus,-,-
https://en.wikipedia.org/wiki/Huadanosaurus,Huadanosaurus,-,-
https://en.wikipedia.org/wiki/Hualianceratops,Hualianceratops,-,-
https://en.wikipedia.org/wiki/Huallasaurus,Huallasaurus,-,-
https://en.wikipedia.org/wiki/Huanansaurus,Huanansaurus,-,-
https://en.wikipedia.org/wiki/Huanghetitan,Huanghetitan,-,-
https://en.wikipedia.org/wiki/Huangshanlong,Huangshanlong,-,-
https://en.wikipedia.org/wiki/Huashanosaurus,Huashanosaurus,-,-
https://en.wikipedia.org/wiki/Huaxiaosaurus,Huaxiaosaurus,-,-
https://en.wikipedia.org/wiki/Shantungosaurus,Shantungosaurus,-,-
https://en.wikipedia.org/wiki/Huaxiasaurus,Huaxiasaurus,-,-
https://en.wikipedia.org/wiki/Huaxiazhoulong,Huaxiazhoulong,-,-
https://en.wikipedia.org/wiki/Huayangosaurus,Huayangosaurus,-,-
https://en.wikipedia.org/wiki/Huayracursor,Huayracursor,-,-
https://en.wikipedia.org/wiki/Hudiesaurus,Hudiesaurus,-,-
https://en.wikipedia.org/wiki/Huehuecanauhtlus,Huehuecanauhtlus,-,-
https://en.wikipedia.org/wiki/Hypsilophodon,Hypsilophodon,-,-
https://en.wikipedia.org/wiki/Huinculsaurus,Huinculsaurus,-,-
https://en.wikipedia.org/wiki/Hulsanpes,Hulsanpes,-,-
https://en.wikipedia.org/wiki/Hungarosaurus,Hungarosaurus,-,-
https://en.wikipedia.org/wiki/Huxleysaurus,Huxleysaurus,-,-
https://en.wikipedia.org/wiki/Hylaeosaurus,Hylaeosaurus,-,-
https://en.wikipedia.org/wiki/Hylosaurus,Hylosaurus,-,-
https://en.wikipedia.org/wiki/Hypnovenator,Hypnovenator,-,-
https://en.wikipedia.org/wiki/Hypselorhachis,Hypselorhachis,-,-
https://en.wikipedia.org/wiki/Ctenosauriscid,ctenosauriscid,-,-
https://en.wikipedia.org/wiki/Hypselosaurus,Hypselosaurus,-,-
https://en.wikipedia.org/wiki/Hypsibema,Hypsibema,-,-
https://en.wikipedia.org/wiki/Hypsirhophus,Hypsirhophus,-,-
https://en.wikipedia.org/wiki/Iani,Iani,-,-
https://en.wikipedia.org/wiki/Iberospinus,Iberospinus,-,-
https://en.wikipedia.org/wiki/Ibirania,Ibirania,-,-
https://en.wikipedia.org/wiki/Ichabodcraniosaurus,Ichabodcraniosaurus,-,-
https://en.wikipedia.org/wiki/Shri_(genus),Shri,-,-
https://en.wikipedia.org/wiki/Ichthyovenator,Ichthyovenator,-,-
https://en.wikipedia.org/wiki/Igai,Igai,-,-
https://en.wikipedia.org/wiki/Ignavusaurus,Ignavusaurus,-,-
https://en.wikipedia.org/wiki/Ignotosaurus,Ignotosaurus,-,-
https://en.wikipedia.org/wiki/Iguanacolossus,Iguanacolossus,-,-
https://en.wikipedia.org/wiki/Iguanoides,Iguanoides,-,-
https://en.wikipedia.org/wiki/Iguanosaurus,Iguanosaurus,-,-
https://en.wikipedia.org/wiki/Ikqaumishan,Ikqaumishan,-,-
https://en.wikipedia.org/wiki/Iliosuchus,Iliosuchus,-,-
https://en.wikipedia.org/wiki/Ilokelesia,Ilokelesia,-,-
https://en.wikipedia.org/wiki/Imperobator,Imperobator,-,-
https://en.wikipedia.org/wiki/Imrankhanhero,Imrankhanhero,-,-
https://en.wikipedia.org/wiki/Imrankhanshaheen,Imrankhanshaheen,-,-
https://en.wikipedia.org/wiki/Inawentu,Inawentu,-,-
https://en.wikipedia.org/wiki/Incisivosaurus,Incisivosaurus,-,-
https://en.wikipedia.org/wiki/Indosaurus,Indosaurus,-,-
https://en.wikipedia.org/wiki/Indosuchus,Indosuchus,-,-
https://en.wikipedia.org/wiki/Ingentia,Ingentia,-,-
https://en.wikipedia.org/wiki/Inosaurus,Inosaurus,-,-
https://en.wikipedia.org/wiki/Invictarx,Invictarx,-,-
https://en.wikipedia.org/wiki/Irisosaurus,Irisosaurus,-,-
https://en.wikipedia.org/wiki/Isaberrysaura,Isaberrysaura,-,-
https://en.wikipedia.org/wiki/Isanosaurus,Isanosaurus,-,-
https://en.wikipedia.org/wiki/Isasicursor,Isasicursor,-,-
https://en.wikipedia.org/wiki/Ischioceratops,Ischioceratops,-,-
https://en.wikipedia.org/wiki/Ischisaurus,Ischisaurus,-,-
https://en.wikipedia.org/wiki/Ischyrosaurus,Ischyrosaurus,-,-
https://en.wikipedia.org/wiki/Ischyrosaurus_manseli,Ischyrosaurus manseli,-,-
https://en.wikipedia.org/wiki/Isisaurus,Isisaurus,-,-
https://en.wikipedia.org/wiki/Issi,Issi,-,-
https://en.wikipedia.org/wiki/Istiorachis,Istiorachis,-,-
https://en.wikipedia.org/wiki/Itaguyra,Itaguyra,-,-
https://en.wikipedia.org/wiki/Itapeuasaurus,Itapeuasaurus,-,-
https://en.wikipedia.org/wiki/Itemirus,Itemirus,-,-
https://en.wikipedia.org/wiki/Iuticosaurus,Iuticosaurus,-,-
https://en.wikipedia.org/wiki/Iyuku,Iyuku,-,-
https://en.wikipedia.org/wiki/Jaculinykus,Jaculinykus,-,-
https://en.wikipedia.org/wiki/Jainosaurus,Jainosaurus,-,-
https://en.wikipedia.org/wiki/Jakapil,Jakapil,-,-
https://en.wikipedia.org/wiki/Jaklapallisaurus,Jaklapallisaurus,-,-
https://en.wikipedia.org/wiki/Janenschia,Janenschia,-,-
https://en.wikipedia.org/wiki/Jaxartosaurus,Jaxartosaurus,-,-
https://en.wikipedia.org/wiki/Jeholosaurus,Jeholosaurus,-,-
https://en.wikipedia.org/wiki/Jeholraptor,Jeholraptor,-,-
https://en.wikipedia.org/wiki/Jenghizkhan,Jenghizkhan,-,-
https://en.wikipedia.org/wiki/Tarbosaurus,Tarbosaurus,-,-
https://en.wikipedia.org/wiki/Jensenosaurus,Jensenosaurus,-,-
https://en.wikipedia.org/wiki/Jeyawati,Jeyawati,-,-
https://en.wikipedia.org/wiki/Jianchangosaurus,Jianchangosaurus,-,-
https://en.wikipedia.org/wiki/Jiangjunmiaosaurus,Jiangjunmiaosaurus,-,-
https://en.wikipedia.org/wiki/Monolophosaurus,Monolophosaurus,-,-
https://en.wikipedia.org/wiki/Jiangjunosaurus,Jiangjunosaurus,-,-
https://en.wikipedia.org/wiki/Jiangshanosaurus,Jiangshanosaurus,-,-
https://en.wikipedia.org/wiki/Jinfengopteryx,Jinfengopteryx,-,-
https://en.wikipedia.org/wiki/Jiangxisaurus,Jiangxisaurus,-,-
https://en.wikipedia.org/wiki/Jiangxititan,Jiangxititan,-,-
https://en.wikipedia.org/wiki/Jianianhualong,Jianianhualong,-,-
https://en.wikipedia.org/wiki/Jinbeisaurus,Jinbeisaurus,-,-
https://en.wikipedia.org/wiki/Jinchuanloong,Jinchuanloong,-,-
https://en.wikipedia.org/wiki/Jindipelta,Jindipelta,-,-
https://en.wikipedia.org/wiki/Jingiella,Jingiella,-,-
https://en.wikipedia.org/wiki/Jingshanosaurus,Jingshanosaurus,-,-
https://en.wikipedia.org/wiki/Jintasaurus,Jintasaurus,-,-
https://en.wikipedia.org/wiki/Jinyunpelta,Jinyunpelta,-,-
https://en.wikipedia.org/wiki/Jinzhousaurus,Jinzhousaurus,-,-
https://en.wikipedia.org/wiki/Jiutaisaurus,Jiutaisaurus,-,-
https://en.wikipedia.org/wiki/Joaquinraptor,Joaquinraptor,-,-
https://en.wikipedia.org/wiki/Jobaria,Jobaria,-,-
https://en.wikipedia.org/wiki/Jubbulpuria,Jubbulpuria,-,-
https://en.wikipedia.org/wiki/Laevisuchus,Laevisuchus,-,-
https://en.wikipedia.org/wiki/Judiceratops,Judiceratops,-,-
https://en.wikipedia.org/wiki/Julieraptor,Julieraptor,-,-
https://en.wikipedia.org/wiki/Jurapteryx,Jurapteryx,-,-
https://en.wikipedia.org/wiki/Jurassosaurus,Jurassosaurus,-,-
https://en.wikipedia.org/wiki/Tianchisaurus,Tianchisaurus,-,-
https://en.wikipedia.org/wiki/Juratyrant,Juratyrant,-,-
https://en.wikipedia.org/wiki/Juravenator,Juravenator,-,-
https://en.wikipedia.org/wiki/Kaatedocus,Kaatedocus,-,-
https://en.wikipedia.org/wiki/Kagasaurus,Kagasaurus,-,-
https://en.wikipedia.org/wiki/Kaijiangosaurus,Kaijiangosaurus,-,-
https://en.wikipedia.org/wiki/Kaijutitan,Kaijutitan,-,-
https://en.wikipedia.org/wiki/Kakuru,Kakuru,-,-
https://en.wikipedia.org/wiki/Kamuysaurus,Kamuysaurus,-,-
https://en.wikipedia.org/wiki/Kangnasaurus,Kangnasaurus,-,-
https://en.wikipedia.org/wiki/Kansaignathus,Kansaignathus,-,-
https://en.wikipedia.org/wiki/Karongasaurus,Karongasaurus,-,-
https://en.wikipedia.org/wiki/Katepensaurus,Katepensaurus,-,-
https://en.wikipedia.org/wiki/Katsuyamasaurus,Katsuyamasaurus,-,-
https://en.wikipedia.org/wiki/Kayentavenator,Kayentavenator,-,-
https://en.wikipedia.org/wiki/Kazaklambia,Kazaklambia,-,-
https://en.wikipedia.org/wiki/Kelmayisaurus,Kelmayisaurus,-,-
https://en.wikipedia.org/wiki/Kelumapusaura,Kelumapusaura,-,-
https://en.wikipedia.org/wiki/Kemkemia,Kemkemia,-,-
https://en.wikipedia.org/wiki/Crocodyliform,crocodyliform,-,-
https://en.wikipedia.org/wiki/Kentrurosaurus,Kentrurosaurus,-,-
https://en.wikipedia.org/wiki/Kerberosaurus,Kerberosaurus,-,-
https://en.wikipedia.org/wiki/Khaan,Khaan,-,-
https://en.wikipedia.org/wiki/Khankhuuluu,Khankhuuluu,-,-
https://en.wikipedia.org/wiki/Khetranisaurus,Khetranisaurus,-,-
https://en.wikipedia.org/wiki/Kholumolumo,Kholumolumo,-,-
https://en.wikipedia.org/wiki/Khulsanurus,Khulsanurus,-,-
https://en.wikipedia.org/wiki/Kileskus,Kileskus,-,-
https://en.wikipedia.org/wiki/Kitadanisaurus,Kitadanisaurus,-,-
https://en.wikipedia.org/wiki/Kittysaurus,Kittysaurus,-,-
https://en.wikipedia.org/wiki/Kiyacursor,Kiyacursor,-,-
https://en.wikipedia.org/wiki/Klamelisaurus,Klamelisaurus,-,-
https://en.wikipedia.org/wiki/Kol_ghuva,Kol,-,-
https://en.wikipedia.org/wiki/Koleken,Koleken,-,-
https://en.wikipedia.org/wiki/Koparion,Koparion,-,-
https://en.wikipedia.org/wiki/Koreaceratops,Koreaceratops,-,-
https://en.wikipedia.org/wiki/Koreanosaurus,genus of ornithopod,-,-
https://en.wikipedia.org/wiki/Koreanosaurus_(theropod),Koreanosaurus,-,-
https://en.wikipedia.org/wiki/Koshisaurus,Koshisaurus,-,-
https://en.wikipedia.org/wiki/Kosmoceratops,Kosmoceratops,-,-
https://en.wikipedia.org/wiki/Kotasaurus,Kotasaurus,-,-
https://en.wikipedia.org/wiki/Koutalisaurus,Koutalisaurus,-,-
https://en.wikipedia.org/wiki/Pararhabdodon,Pararhabdodon,-,-
https://en.wikipedia.org/wiki/Kritosaurus,Kritosaurus,-,-
https://en.wikipedia.org/wiki/Kryptohadros,Kryptohadros,-,-
https://en.wikipedia.org/wiki/Kryptops,Kryptops,-,-
https://en.wikipedia.org/wiki/Krzyzanowskisaurus,Krzyzanowskisaurus,-,-
https://en.wikipedia.org/wiki/Kukufeldia,Kukufeldia,-,-
https://en.wikipedia.org/wiki/Kulceratops,Kulceratops,-,-
https://en.wikipedia.org/wiki/Kulindapteryx,Kulindapteryx,-,-
https://en.wikipedia.org/wiki/Kunbarrasaurus,Kunbarrasaurus,-,-
https://en.wikipedia.org/wiki/Kundurosaurus,Kundurosaurus,-,-
https://en.wikipedia.org/wiki/Kunmingosaurus,Kunmingosaurus,-,-
https://en.wikipedia.org/wiki/Kurupi_itaata,Kurupi,-,-
https://en.wikipedia.org/wiki/Kuszholia,Kuszholia,-,-
https://en.wikipedia.org/wiki/Kwanasaurus,Kwanasaurus,-,-
https://en.wikipedia.org/wiki/Kyacursor,Kyacursor,-,-
https://en.wikipedia.org/wiki/Labocania,Labocania,-,-
https://en.wikipedia.org/wiki/Labrosaurus,Labrosaurus,-,-
https://en.wikipedia.org/wiki/Laelaps_(dinosaur),Laelaps,-,-
https://en.wikipedia.org/wiki/Lagerpeton,Lagerpeton,-,-
https://en.wikipedia.org/wiki/Pterosauromorph,pterosauromorph,-,-
https://en.wikipedia.org/wiki/Lagosuchus,Lagosuchus,-,-
https://en.wikipedia.org/wiki/Laiyangosaurus,Laiyangosaurus,-,-
https://en.wikipedia.org/wiki/Lajasvenator,Lajasvenator,-,-
https://en.wikipedia.org/wiki/Lamaceratops,Lamaceratops,-,-
https://en.wikipedia.org/wiki/Lametasaurus,Lametasaurus,-,-
https://en.wikipedia.org/wiki/Lamplughsaura,Lamplughsaura,-,-
https://en.wikipedia.org/wiki/Lanasaurus,Lanasaurus,-,-
https://en.wikipedia.org/wiki/Lycorhinus,Lycorhinus,-,-
https://en.wikipedia.org/wiki/Lancangosaurus,Lancangosaurus,-,-
https://en.wikipedia.org/wiki/Lancanjiangosaurus,Lancanjiangosaurus,-,-
https://en.wikipedia.org/wiki/Lanzhousaurus,Lanzhousaurus,-,-
https://en.wikipedia.org/wiki/Laosaurus,Laosaurus,-,-
https://en.wikipedia.org/wiki/Lapampasaurus,Lapampasaurus,-,-
https://en.wikipedia.org/wiki/Laplatasaurus,Laplatasaurus,-,-
https://en.wikipedia.org/wiki/Lapparentosaurus,Lapparentosaurus,-,-
https://en.wikipedia.org/wiki/Laquintasaura,Laquintasaura,-,-
https://en.wikipedia.org/wiki/Latenivenatrix,Latenivenatrix,-,-
https://en.wikipedia.org/wiki/Stenonychosaurus,Stenonychosaurus,-,-
https://en.wikipedia.org/wiki/Latirhinus,Latirhinus,-,-
https://en.wikipedia.org/wiki/Lavocatisaurus,Lavocatisaurus,-,-
https://en.wikipedia.org/wiki/Leaellynasaura,Leaellynasaura,-,-
https://en.wikipedia.org/wiki/Ledumahadi,Ledumahadi,-,-
https://en.wikipedia.org/wiki/Leinkupal,Leinkupal,-,-
https://en.wikipedia.org/wiki/Leipsanosaurus,Leipsanosaurus,-,-
https://en.wikipedia.org/wiki/Lengosaurus,Lengosaurus,-,-
https://en.wikipedia.org/wiki/Leonerasaurus,Leonerasaurus,-,-
https://en.wikipedia.org/wiki/Lepidocheirosaurus,Lepidocheirosaurus,-,-
https://en.wikipedia.org/wiki/Lepidus_praecisio,Lepidus,-,-
https://en.wikipedia.org/wiki/Limusaurus,Limusaurus,-,-
https://en.wikipedia.org/wiki/Leptoceratops,Leptoceratops,-,-
https://en.wikipedia.org/wiki/Leptorhynchos_gaddisi,Leptorhynchos,-,-
https://en.wikipedia.org/wiki/Leptospondylus,Leptospondylus,-,-
https://en.wikipedia.org/wiki/Leshansaurus,Leshansaurus,-,-
https://en.wikipedia.org/wiki/Lessemsaurus,Lessemsaurus,-,-
https://en.wikipedia.org/wiki/Levnesovia,Levnesovia,-,-
https://en.wikipedia.org/wiki/Lewisuchus,Lewisuchus,-,-
https://en.wikipedia.org/wiki/Lexovisaurus,Lexovisaurus,-,-
https://en.wikipedia.org/wiki/Leyesaurus,Leyesaurus,-,-
https://en.wikipedia.org/wiki/Liaoceratops,Liaoceratops,-,-
https://en.wikipedia.org/wiki/Liaoningosaurus,Liaoningosaurus,-,-
https://en.wikipedia.org/wiki/Liaoningotitan,Liaoningotitan,-,-
https://en.wikipedia.org/wiki/Liaoningvenator,Liaoningvenator,-,-
https://en.wikipedia.org/wiki/Liassaurus,Liassaurus,-,-
https://en.wikipedia.org/wiki/Sarcosaurus,Sarcosaurus,-,-
https://en.wikipedia.org/wiki/Libycosaurus,Libycosaurus,-,-
https://en.wikipedia.org/wiki/Anthracothere,anthracothere,-,-
https://en.wikipedia.org/wiki/Mammal,mammal,-,-
https://en.wikipedia.org/wiki/Ligabueino,Ligabueino,-,-
https://en.wikipedia.org/wiki/Ligabuesaurus,Ligabuesaurus,-,-
https://en.wikipedia.org/wiki/Likhoelesaurus,Likhoelesaurus,-,-
https://en.wikipedia.org/wiki/Liliensternus,Liliensternus,-,-
https://en.wikipedia.org/wiki/Limaysaurus,Limaysaurus,-,-
https://en.wikipedia.org/wiki/Palaeocursornis,Palaeocursornis,-,-
https://en.wikipedia.org/wiki/Lingwulong,Lingwulong,-,-
https://en.wikipedia.org/wiki/Lingyuanosaurus,Lingyuanosaurus,-,-
https://en.wikipedia.org/wiki/Linhenykus,Linhenykus,-,-
https://en.wikipedia.org/wiki/Linheraptor,Linheraptor,-,-
https://en.wikipedia.org/wiki/Linhevenator,Linhevenator,-,-
https://en.wikipedia.org/wiki/Campanian,Campanian,-,-
https://en.wikipedia.org/wiki/Lirainosaurus,Lirainosaurus,-,-
https://en.wikipedia.org/wiki/Lisboasaurus,Lisboasaurus,-,-
https://en.wikipedia.org/wiki/Lishulong,Lishulong,-,-
https://en.wikipedia.org/wiki/Liubangosaurus,Liubangosaurus,-,-
https://en.wikipedia.org/wiki/Llukalkan,Llukalkan,-,-
https://en.wikipedia.org/wiki/Lohuecotitan,Lohuecotitan,-,-
https://en.wikipedia.org/wiki/Lokiceratops,Lokiceratops,-,-
https://en.wikipedia.org/wiki/Loncosaurus,Loncosaurus,-,-
https://en.wikipedia.org/wiki/Longisquama,Longisquama,-,-
https://en.wikipedia.org/wiki/Longosaurus,Longosaurus,-,-
https://en.wikipedia.org/wiki/Lopasaurus,Lopasaurus,-,-
https://en.wikipedia.org/wiki/Lophorhothon,Lophorhothon,-,-
https://en.wikipedia.org/wiki/Lophostropheus,Lophostropheus,-,-
https://en.wikipedia.org/wiki/Loricatosaurus,Loricatosaurus,-,-
https://en.wikipedia.org/wiki/Loricosaurus,Loricosaurus,-,-
https://en.wikipedia.org/wiki/Losillasaurus,Losillasaurus,-,-
https://en.wikipedia.org/wiki/Lourinhanosaurus,Lourinhanosaurus,-,-
https://en.wikipedia.org/wiki/Lourinhasaurus,Lourinhasaurus,-,-
https://en.wikipedia.org/wiki/Luanchuanraptor,Luanchuanraptor,-,-
https://en.wikipedia.org/wiki/Luanpingosaurus,Luanpingosaurus,-,-
https://en.wikipedia.org/wiki/Lucianosaurus,Lucianosaurus,-,-
https://en.wikipedia.org/wiki/Lucianovenator,Lucianovenator,-,-
https://en.wikipedia.org/wiki/Lufengosaurus,Lufengosaurus,-,-
https://en.wikipedia.org/wiki/Lukousaurus,Lukousaurus,-,-
https://en.wikipedia.org/wiki/Crurotarsi,crurotarsan,-,-
https://en.wikipedia.org/wiki/Luoyanggia,Luoyanggia,-,-
https://en.wikipedia.org/wiki/Lurdusaurus,Lurdusaurus,-,-
https://en.wikipedia.org/wiki/Lusitanosaurus,Lusitanosaurus,-,-
https://en.wikipedia.org/wiki/Lusotitan,Lusotitan,-,-
https://en.wikipedia.org/wiki/Lusovenator,Lusovenator,-,-
https://en.wikipedia.org/wiki/Lutungutali,Lutungutali,-,-
https://en.wikipedia.org/wiki/Lythronax,Lythronax,-,-
https://en.wikipedia.org/wiki/Macelognathus,Macelognathus,-,-
https://en.wikipedia.org/wiki/Machairasaurus,Machairasaurus,-,-
https://en.wikipedia.org/wiki/Machairoceratops,Machairoceratops,-,-
https://en.wikipedia.org/wiki/Macrocollum,Macrocollum,-,-
https://en.wikipedia.org/wiki/Macrodontophion,Macrodontophion,-,-
https://en.wikipedia.org/wiki/Lophotrochozoa,Lophotrochozoa,-,-
https://en.wikipedia.org/wiki/Macrogryphosaurus,Macrogryphosaurus,-,-
https://en.wikipedia.org/wiki/Macrophalangia,Macrophalangia,-,-
https://en.wikipedia.org/wiki/Macroscelosaurus,Macroscelosaurus,-,-
https://en.wikipedia.org/wiki/Macrurosaurus,Macrurosaurus,-,-
https://en.wikipedia.org/wiki/Madsenius,Madsenius,-,-
https://en.wikipedia.org/wiki/Magnamanus,Magnamanus,-,-
https://en.wikipedia.org/wiki/Magnapaulia,Magnapaulia,-,-
https://en.wikipedia.org/wiki/Magnirostris,Magnirostris,-,-
https://en.wikipedia.org/wiki/Magnosaurus,Magnosaurus,-,-
https://en.wikipedia.org/wiki/Magulodon,Magulodon,-,-
https://en.wikipedia.org/wiki/Magyarosaurus,Magyarosaurus,-,-
https://en.wikipedia.org/wiki/Mahakala_omnogovae,Mahakala,-,-
https://en.wikipedia.org/wiki/Mahuidacursor,Mahuidacursor,-,-
https://en.wikipedia.org/wiki/Maiasaura,Maiasaura,-,-
https://en.wikipedia.org/wiki/Maip,Maip,-,-
https://en.wikipedia.org/wiki/Majungasaurus,Majungasaurus,-,-
https://en.wikipedia.org/wiki/Majungatholus,Majungatholus,-,-
https://en.wikipedia.org/wiki/Malarguesaurus,Malarguesaurus,-,-
https://en.wikipedia.org/wiki/Malawisaurus,Malawisaurus,-,-
https://en.wikipedia.org/wiki/Maleevosaurus,Maleevosaurus,-,-
https://en.wikipedia.org/wiki/Maleevus,Maleevus,-,-
https://en.wikipedia.org/wiki/Malefica,Malefica,-,-
https://en.wikipedia.org/wiki/Maleriraptor,Maleriraptor,-,-
https://en.wikipedia.org/wiki/Maltaceratops,Maltaceratops,-,-
https://en.wikipedia.org/wiki/Mamenchisaurus,Mamenchisaurus,-,-
https://en.wikipedia.org/wiki/Mandschurosaurus,Mandschurosaurus,-,-
https://en.wikipedia.org/wiki/Manidens,Manidens,-,-
https://en.wikipedia.org/wiki/Manipulonyx,Manipulonyx,-,-
https://en.wikipedia.org/wiki/Manospondylus,Manospondylus,-,-
https://en.wikipedia.org/wiki/Mansourasaurus,Mansourasaurus,-,-
https://en.wikipedia.org/wiki/Mantellodon,Mantellodon,-,-
https://en.wikipedia.org/wiki/Maojandino,Maojandino,-,-
https://en.wikipedia.org/wiki/Mapusaurus,Mapusaurus,-,-
https://en.wikipedia.org/wiki/Maraapunisaurus,Maraapunisaurus,-,-
https://en.wikipedia.org/wiki/Marasuchus,Marasuchus,-,-
https://en.wikipedia.org/wiki/Marisaurus,Marisaurus,-,-
https://en.wikipedia.org/wiki/Marmarospondylus,Marmarospondylus,-,-
https://en.wikipedia.org/wiki/Marshosaurus,Marshosaurus,-,-
https://en.wikipedia.org/wiki/Martharaptor,Martharaptor,-,-
https://en.wikipedia.org/wiki/Masiakasaurus,Masiakasaurus,-,-
https://en.wikipedia.org/wiki/Melanosome,melanosomes,-,-
https://en.wikipedia.org/wiki/Matheronodon,Matheronodon,-,-
https://en.wikipedia.org/wiki/Maxakalisaurus,Maxakalisaurus,-,-
https://en.wikipedia.org/wiki/Mbiresaurus,Mbiresaurus,-,-
https://en.wikipedia.org/wiki/Medusaceratops,Medusaceratops,-,-
https://en.wikipedia.org/wiki/Megacervixosaurus,Megacervixosaurus,-,-
https://en.wikipedia.org/wiki/Megadactylus,Megadactylus,-,-
https://en.wikipedia.org/wiki/Megadontosaurus,Megadontosaurus,-,-
https://en.wikipedia.org/wiki/Microvenator,Microvenator,-,-
https://en.wikipedia.org/wiki/Megalosaurus,Megalosaurus,-,-
https://en.wikipedia.org/wiki/Megapnosaurus,Megapnosaurus,-,-
https://en.wikipedia.org/wiki/Megaraptor,Megaraptor,-,-
https://en.wikipedia.org/wiki/Mei_long,Mei,-,-
https://en.wikipedia.org/wiki/Melanorosaurus,Melanorosaurus,-,-
https://en.wikipedia.org/wiki/Mendozasaurus,Mendozasaurus,-,-
https://en.wikipedia.org/wiki/Menefeeceratops,Menefeeceratops,-,-
https://en.wikipedia.org/wiki/Menucocelsior,Menucocelsior,-,-
https://en.wikipedia.org/wiki/Meraxes,Meraxes,-,-
https://en.wikipedia.org/wiki/Mercuriceratops,Mercuriceratops,-,-
https://en.wikipedia.org/wiki/Meroktenos,Meroktenos,-,-
https://en.wikipedia.org/wiki/Merosaurus,Merosaurus,-,-
https://en.wikipedia.org/wiki/Metriacanthosaurus,Metriacanthosaurus,-,-
https://en.wikipedia.org/wiki/Mexidracon,Mexidracon,-,-
https://en.wikipedia.org/wiki/Microcephale,Microcephale,-,-
https://en.wikipedia.org/wiki/Microceratops_gobiensis,Microceratops,-,-
https://en.wikipedia.org/wiki/Microceratus,Microceratus,-,-
https://en.wikipedia.org/wiki/Microcoelus,Microcoelus,-,-
https://en.wikipedia.org/wiki/Microdontosaurus,Microdontosaurus,-,-
https://en.wikipedia.org/wiki/Microhadrosaurus,Microhadrosaurus,-,-
https://en.wikipedia.org/wiki/Micropachycephalosaurus,Micropachycephalosaurus,-,-
https://en.wikipedia.org/wiki/Mierasaurus,Mierasaurus,-,-
https://en.wikipedia.org/wiki/Mifunesaurus,Mifunesaurus,-,-
https://en.wikipedia.org/wiki/Migmanychion,Migmanychion,-,-
https://en.wikipedia.org/wiki/Minimocursor,Minimocursor,-,-
https://en.wikipedia.org/wiki/Minmi_paravertebra,Minmi,-,-
